,index,tweet,humor,prejudice_woman,prejudice_lgbtiq,prejudice_inmigrant_race,gordofobia,mean_prejudice
1459,41251,"Si quieres que te sigan las mujeres

Si quieres que te sigan las mujeres, ponte delante
francisco de quevedo 

HASHTAG    frases  ",0,1,0,0,0,2.0
1460,61991,"""No me voy a enojar, sólo dime la verdad"".

—Una mujer preparando el Apocalipsis.",1,1,0,0,0,3.4
1461,79571,"¡Putos chinos, cada vez ponen menos cinta en los tipex!",0,0,0,1,0,3.2
1462,9519,¿Qué hace un negro con una hoja en blanco? Reclamar sus derechos. HASHTAG   HASHTAG  ,0,0,0,1,0,3.8
1463,79257,Está feminazi HDP resentida qla igual me bloqueo 😂😂😂😂😂,0,1,0,0,0,3.8
1464,25052,"«Solo soy honesto»

Verán… 

Esta es mi teoría. Para la mayoría de mujeres, si eres un buen prospecto y en general un buen hombre. Un estómago inflado como globo por la cerveza no es un gran problema. 

+ URL",0,1,0,0,0,2.4
1465,79193,"las mujeres son inútiles, solo saben fregar y limpiar la casa, manejar es una tarea muy complicada",0,1,0,0,0,3.8
1466,30770," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION
Van dos negros, un rumano y un moro en un coche. Quien conduce?
La policia",1,0,0,1,0,4.2
1467,18316,"Por favor!!! Todos, todas y todes.
Que machistas estos de vox que solo incluyen a los hombres 😡 URL",0,1,0,0,0,2.0
1468,79290,"""las mujeres son todas unas putas, solo valen para follar y para fregar. No sé qué hacéis trabajando y quitándonos el trabajo a los hombres. Lo que tenéis que hacer es estar en la cocina y preparadas para cuando nosotros queramos follar""",0,1,0,0,0,4.4
1469,5383,Y por qué no me había enterado yo de que las transas tenemos ventajas biológicas para jugar al billar URL,1,0,1,0,0,2.8
1470,40461,Para halloween: Vendo disfraz del negro de whatsapp URL,1,0,0,1,0,2.8
1471,3309,"MENTION MENTION Ni graciosa, ni bonita, ni inteligente, ni estratégica, ni visionaria… solamente lo apegadas a las fiestas, el alcohol y que son mujeres es su única coincidencia….",0,1,0,0,0,2.2
1472,1403," martin praden as viola dor  
Si martín praderas es culpable bien que lo condenen a varios años de cárcel, pero les recuerdo a las feminazis que son de cartón cuando se trata de condenar a un violador de ultra izquierda se hacen las locas 
Feminazis de cartón títeres de la izquierda URL",0,1,0,0,0,3.0
1473,79584,"Europa debería movilizar a todos los inmigrantes ilegales, en su mayoría musulmanes, a que luchen en primera línea y aporten a la defensa de los territorios a los que emigraron saltándose nuestras leyes.

¡No va a ser todo pagas y subvenciones gratuitas!
¡Que los manden a Crimea!",0,0,0,1,0,3.2
1474,50451,"CHICA: Espejito espejito soy fea?
ESPEJO: Lo eres...
CHICA: Pero tengo un corazon grande...
ESPEJO: Ultimamente a nadie le importa  x D  ",1,1,0,0,0,2.0
1475,3427,"Ricky Martin promueve el aborto, el homosexualismo y adoptar hijos, ahora resulta que abusó del sobrino de su marido de 20 años, quien fue su amante. 

La homosexualidad es una enfermedad. URL",0,0,1,0,0,4.2
1476,78986,"Adriyuju: ""tenemos que organizarnos para m4tar a chanel""
Pero de verdad estos maricones eurofans se quedan calvos y se vuelven locas",0,0,1,0,0,3.2
1477,19364,"Día 46

Se disputa un partido, moros contra judíos, lugar de juego una cámara de gas, quien gana?
- Los judíos, porque juegan en casa

HASHTAG   HASHTAG   HASHTAG  ",0,0,0,1,0,4.0
1478,53709,"Quédate con la que después de lavarse la cara, aún tenga cejas y pestañas. Mujeres con maquillaje de payaso asesino, hay un chingo.",1,1,0,0,0,3.8
1479,79098,"¿Cómo darle la razón a un homosexual?: En efecto, mariposa. HASHTAG   HASHTAG    Ya Paro  ",1,0,1,0,0,2.2
1480,79743,no importa q tan anorexico sea nunca voy a tomar el café NEGRO chicos es 1 asco dfi t gusta el café negro,0,0,0,1,0,0.8
1481,25465," Elimina El Bloqueo    Apruebo Crece    Mesa Central   stingo el pc 
Las feminazis deberían ir a la dictadura de ultra izquierda de Venezuela URL",0,1,0,0,0,3.4
1482,57497,"Hola. (Está enojada)
Holaa. (Normal)
Holaaa. (Te extraña)
Holaaaaa. (Ven ya)
Ola. (Es una llama)
hOoliiz (Retrasada)
Oaaa. (Teletubbie)",1,1,0,0,0,3.4
1483,79248,"Mujer con pelo verde o morado de seguro tiene problemas psicológicos, se autodenominan  Femi Nazi  ",1,1,0,0,0,3.4
1484,42790,"Otro ultraje a la bandera chilena por parte de lunáticos. ¡Ya basta por la cresta! Ni imaginar cómo estos mismos sujetos llorarían si alguien se pasara por el traste la bandera gay del arcoíris, harían un escándalo de aquellos...
😡😡😡
 Acusacion Constitucional   URL",1,0,1,0,0,2.2
1485,4988,"MENTION Exacto, religión y feminismo no te llevan a nada. Pero Jesús te lleva al Padre",0,1,0,0,0,2.6
1486,78872,"""Invaden hasta la dignidad de los españoles violando a sus mujeres y maltratando y pagando a las pendejas que se revuelcan y conviven con estos moros""",0,0,0,1,0,3.6
1487,41715," Sin Filtros  
La ideología de género le a hecho un daño terrible a las feminazis Chilenas, las a convertido en entes no pensantes esclavas de la ideología sectaria de ultra izquierda 
Les quito lo femenino y la decencia, la ideología de género se debe prohibir en Chile URL",0,1,0,0,0,2.8
1488,10182,"Feliz día de la mujer!

Y recuerden, sean virtuosas, no feministas",0,1,0,0,0,2.6
1489,22576,"- ¿Porqué los negros son tan rápidos?
+ Porque los lentos están en la cárcel.

HASHTAG   HASHTAG   HASHTAG  ",1,0,0,1,0,4.2
1490,23769,El feminismo está en contra de los derechos de las mujeres: URL,0,1,0,0,0,3.0
1491,46448,¿Qué le dijo un transformista  a otro ..? Nunca cambies...HASHTAG  ,1,0,1,0,0,3.0
1492,35709,Sabéis porqué todos los negros que vemos son rápidos? Porque los lentos están en la cárcel.,1,0,0,1,0,4.0
1493,78902,"Y entonces lo cogí así, de rodillas y... bueno, el ministerio ya es mío.
Pero las tetas no se las enseñé, eh. Que no era cosa de aterrizarlo.",0,1,0,0,0,3.0
1494,39914,Alemán hijo de puta,0,0,0,1,0,3.4
1495,7686,"Es curioso que la forma que tiene el feminismo de defender los derechos de las mujeres, sea poniendo en libertad a DEPREDADORES SEXUALES.",0,1,0,0,1,1.5
1496,79202,"¿Por qué a las mujeres no les gusta manejar de noche?
¡Porque las escobas no tienen luces!",1,1,0,0,0,4.0
1497,79042,El mundo estaría mucho mejor sin los putos maricones me dais asco.,0,0,1,0,0,3.6
1498,41798,"Si en algo estoy de acuerdo con las feministas radicales, es que los aliades no son de fiar. URL",0,1,0,0,0,3.0
1499,15941,Pudrete gorda zurda  parlanchina URL,0,1,0,0,1,3.3
1500,1701,"HASHTAG   - que cae mas rapido un negro o un jufio?
- nose 
- la mierda cae mas rapida que las cenisas",1,0,0,1,0,4.4
1501,29268,"MENTION A ver si pronto empiezan a jugar jugadores trans, así le dan un poco de nivel al juego.",0,1,1,0,0,2.0
1502,34134,HASHTAG   HASHTAG   HASHTAG   URL,1,0,0,1,0,1.6
1503,55931,"Asaltan a una rubia. Llega el Zorro, la salva y deja su Z. La rubia mira la marca y grita: ¡Gracias Zuperman!",1,1,0,0,0,2.8
1504,879,"Si estás soltero, probablemente es porque eres demasiado sexy y las mujeres no te seducen por miedo a que las rechaces.",1,1,0,0,0,2.0
1505,36513,MENTION MENTION Jajaja que lo haga tranquilo y que nos deje a las mujeres para nosotros,0,1,0,0,0,2.2
1506,29608,"MENTION Lo criticamos por ser moro, nos da igual lo que haga.",0,0,0,1,0,4.0
1507,14761,"Accidentes de trafico

¿Por que las mujeres no tienen accidentes de trafico? r: porque del trazecto de la cocina a la cama no haz que coger el coche 

HASHTAG    mac hist as  ",1,1,0,0,0,4.0
1508,79700,negros=delincuencia,0,0,0,1,0,4.2
1509,62552,"Tipico en las fiestas entre Ellas: -Chica1: Voy a baño, ¿me acompañas? -Chica2: Si claro! ¿Me llevo la Cámara?",1,1,0,0,0,1.4
1510,80079,A levantarse que el hotel y los traslados de los 💫refugiados💫 no se pagan solos.,0,0,0,1,0,2.4
1511,80065,"HASHTAG   HASHTAG   ¿Porque no bombardean Africa?
Porque no dan al blanco.",1,0,0,1,0,3.4
1512,42986,"—Mijo, ¿tan grande y todavía sigues viendo a Peppa la cerda?

—¡MAMÁ ESTOY HABLANDO CON MI NOVIA POR SKYPE!

—JAJA DILE QUE SALTE EN EL LODO",1,1,0,0,1,3.2
1513,78861,"Mujeres: ""Ojalá hubiese vivido un amor como en los 70""
Hombres en los 70 cuando la mujer salía de la cocina:",1,1,0,0,0,3.0
1514,48444,"Sí pones el GPS en voz femenina y no le obedeces, empieza a reclamarte, a gritarte y si no haces caso, te amenaza con bajarse a media calle.",1,1,0,0,0,3.8
1515,26395,✔ Les ponen una X en el DNI y les crean el “cupo laboral” para que los trans (por el solo hecho de ser trans) tengan trabajo mientras padres de familia numerosa engrosan los 2.100.000 personas sin trabajo.,0,0,1,0,0,3.0
1516,13080," First Dates 25 j  
Un gay puede dedicarse a otra cosa que no sea peluquero?
Pregunto.",1,0,1,0,0,2.6
1517,69778,"Un gay lee en el periódico: 'Muere hombre de 3 machetazos' y grita: 'Ayyy Dios mío, será que yo soy inmortal!'",1,0,1,0,0,2.2
1518,39809," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION MENTION
Que botella se lleva una mujer a una fiesta?
La de Fairy.",1,1,0,0,0,3.6
1519,27907,MENTION Un ganso mersa y amariconado,0,0,1,0,0,3.2
1520,21475,"Aprecio de amigas. Dos chicas que no se ven hace mucho se odian: has cambiado mucho, lucia ?a mejor o a peor? ?tu solo podias cambiar a mejor! 

HASHTAG    sexo  ",1,1,0,0,0,2.0
1521,71412,"—Me voy a maquillar, me pondré tacones, minifalda y saldré a la calle como una grandísima puta.
—¡Gerardo, por favor! ¡Ya pasamos por esto!",1,0,1,0,0,2.6
1522,79087,este puto mierdas me voy a cagar en su puta estampa el cerdo de los cojones y la puta bollera de mierda muerta de hambre que vive a costas de dayane a ver si mword los dos,0,0,1,0,0,2.6
1523,59863,"""En el fondo, bajo todas sus capas de estupidez, es una buena persona. ""- Toda mujer defendiendo a su novio que claramente es un fuckboy.",1,1,0,0,0,1.8
1524,79531,"negros hijos de puta, mi viejo partiéndose el lomo laburando para que estos vengan y en 2 semanas le roben 3 veces, los detengan y al otro día ya estén libres, no hay otra solución que matarlos hijos de puta, siempre cagándose en los que laburan",0,0,0,1,0,4.8
1525,79547,Cientos de Moros fingen vivir en la Región de Murcia y cobran el paro desde Marruecos. Ese debería ser el titular.,0,0,0,1,0,2.4
1526,61783,"— Qué bonitos labios. 
— ¡Gracias! ¿Es mi nuevo labial, te gusta? 
— No sé, con los leggings negros casi no se ven.",1,1,0,0,0,2.4
1527,26918,"MENTION Fuera de joda, ni las feminazis adoctrinan tanto a los pibes en la niñez como a este.",0,1,0,0,0,3.4
1528,50819,"Los hombres tenemos dos opciones:  
1. Perder la discusión y pedir perdón.  
2. Ganar la discusión, hacerlas llorar, y luego pedir perdón.",1,1,0,0,0,3.2
1529,79464,"Salvemos las DOS vidas!! (Concebido y animal) Matar a un animal para las feminazis es crueldad, PERO matar a un no nacido es UN DERECHO o una elección, Uds son asesinas! El aborto siempre será un crimen .",0,1,0,0,0,3.8
1530,79917,"no puede ser q todos los chinos/coreanos sean unos maleducados del orto que les gusta tratar mal a la gente, demasiado generoso este país con los chinos de mierda loco vuelvanse a su país hoy elegí el camino de la xenofobia",0,0,0,1,0,3.6
1531,79015,Que Puigdemont es un maricón.,0,0,1,0,0,2.4
1532,51023,"- ¿Tienes novio?

- Para ti tengo novio, amante, esposo y soy lesbiana.

- Te pregunté que si tenias novio, no que si eras puta.",1,1,0,0,0,2.8
1533,17707,Sobretodo en la parte de casar a niñas con viejos y en apedrear hasta la muerta a las mujeres URL,0,1,0,0,0,4.2
1534,78876,"En 2020, por cada 1 mujer asesinada a manos de sus (ex)parejas se asesinaron a 1.878 bebés por nacer. Estadísticamente, 939 fueron de sexo femenino. Es decir, 939 mujeres no pudieron seguir viviendo porque otras mujeres así lo decidieron. Feminismo asesino.",0,1,0,0,0,2.6
1535,72575,"Esta chingadera no sirve, se descompuso. 

– Yo, cada que me subo a una báscula.",1,0,0,0,1,2.0
1536,13171,"¿Qué niño no quiere eso?

Toda esta nueva generación de niños con dudas sobre su sexualidad o género no es casual ni ha existido siempre, es el resultado de machacar desde todos los sectores a los niños con mantras  ideológicos e ingeniería social sobre sexualidad y géneros.",0,0,1,0,0,3.4
1537,11648,"MENTION MENTION Los feministas son los q realmente odian a las mujeres, q ironia",0,1,0,0,0,3.4
1538,79593,Vuélvete a tu país pero no de vacaciones. No vuelvas moro de mierda.,0,0,0,1,0,4.0
1539,29762,MENTION Me marche de Twitter porque necesitaba un parón y ahora he vuelto. Venga esas foto tetas!,0,1,0,0,0,3.2
1540,41778,"Confesion

Entra un joven a confesarse, el cura le pregunta: de que te acusas hijo mio? de que soz marica padre no me llames padre, lamame montse 

HASHTAG    homosexuales  ",1,0,1,0,0,2.8
1541,79558,Acabo de tirar a un inmigrante a las vías del tren,0,0,0,1,0,4.6
1542,79414,"Si estoy jugando fútbol y cortó la gestación de juego, cuenta como aborto!? Solo es HASHTAG  ",1,1,0,0,0,2.0
1543,18324,"A un niño de 12 años es muy fácil sembrarle una duda e incluso convencerle de lo que es, y más si por el motivo que sea se siente diferente o está solo.

Es alucinante la cantidad de niños, y no hablo de adolescentes, niños, que dicen que son gays, lesbianas, bisexuales, trans...",0,0,1,0,0,3.0
1544,3086,Saben porque los negros deben llevar cascabel? Porque los ciegos también tienen derecho a pegarles.,0,0,0,1,0,4.6
1545,5541,"MENTION Karla ahora podrás percibirte cómo mujer y está bien, que bueno que ante la ley en tu documentación seas reconocida como mujer. Ahora como exiges pruebas de que biológicamente sos mujer te dejo algunas, lamentablemente naciste y morirás con un cuerpo masculino modificado. URL",0,0,1,0,0,3.4
1546,11026,"-Caalf ¿Te parece que estoy gorda?
-Son las 12 de la noche, dormite y dejate de buscar pelea...",0,1,0,0,1,1.4
1547,7246,MENTION MENTION Anda a cagar pedazo de feminista hija de mil puta,0,1,0,0,0,3.2
1548,1162,"Dame vuelta

Como se mantiene entretenida a una mujer un dia entero? 
 r: dandole una hoja de papel que diga de ambos lados dame vuelta

HASHTAG    mac hist as  ",1,1,0,0,0,3.4
1549,91580,MENTION Espaldas a ustedes maricones progres,0,0,1,0,0,2.2
1550,16005,"Esperando el apoyo de MENTION a su compi Miguel, denunciado por violencia machista.
¿Violencia machista o denuncia falsa Yolanda? URL",0,1,0,0,0,1.6
1551,49108,"Soy de esos caballeros que siempre se baja a abrirle la puerta del carro a una mujer... 

Sólo para que no azote la puerta la muy pendeja.",1,1,0,0,0,3.0
1552,33267,MENTION MENTION MENTION MENTION El  Transgénero es una copia del Hermafrodita que es una anomalia que muy rara vez se da ellos no piden nada y viven normal los Trans piden todos y aun asi no estan conformes y le roban al pueblo para gastar en su sirugias de vulva para luego suicidarse no lo digo yo,0,0,1,0,0,3.6
1553,5431,"LA VIOLENCIA NO TIENE GÉNERO..! 

La victoria no solo es del capitán Johnny Depp, también es de todos los hombres que han sido acusados falsamente por mujeres que amparadas bajo el manto del “yo si te creo” y los movimientos feministas destruyen las vidas de inocentes, los",0,1,0,0,0,3.0
1554,33142,"MENTION ponlo en un autobús y que te digan que es discurso de odio contra los musulmanes, a ver que te parece",0,0,0,1,0,2.6
1555,79657,"Iba ha hacer un chiste, pero recordé que mi humor es tan negro que lo vendí como esclavo. HASHTAG   HASHTAG   HASHTAG  ",1,0,0,1,0,3.4
1556,4388,El único fútbol que nos gusta a los gays URL,0,0,1,0,0,2.2
1557,3046,El mundial en Qatar sería más interesante si en la final como show de medio tiempo lapidaran a un grupo de homosexuales.,1,0,1,0,0,4.8
1558,4134,"Una parte pequeña de la población (inmigrantes) comete la mayoría de los delitos. Repito, son datos, están ahí. Muchos conocen los datos e intentan negarlos y manipularlos, ¿por qué? Y no hablo de políticos a los que la mentira beneficia a su narrativa, hablo de gente ""normal"" .",0,0,0,1,0,3.4
1559,79545,"""Esta noche 3 jóvenes han sido asesinado en Madrid. Los autores: inmigrantes.

Alguien tiene que acabar con esta inmigración descontrolada.""",0,0,0,1,0,3.2
1560,38202,"Aún representando los españoles el 90% de la población, los extranjeros cometen más violaciones incluso sin tener en cuenta la proporción.

En 2017 hubo 12 españoles condenados por violación y 15 extranjeros (11 áfrica). Es el único delito sexual que perpetran más los extranjeros",0,0,0,1,0,1.4
1561,22113,La gente que dice que lesbiana no es un género claramente no son lesbianas así que se pueden callar URL,0,0,1,0,0,2.2
1562,79470,"Vieron que en teoría las feministas querían romper los estereotipos pero hoy ves a una chica de cierto look y decís ""debe ser feminista"", y por una santa casualidad nunca le errás. A estas chicas, ni la ""deconstrucción"" les sale bien.",0,1,0,0,0,2.6
1563,25710,K pereza los maricones URL,0,0,1,0,0,2.8
1564,24204,"MENTION MENTION Mira toda esa gente blanca 😍😍 q maravilla ver gente de 1 sola cultura y no inmigrantes indeseados de color q cometen crimenes. Un paraiso Polonia, alla voy",0,0,0,1,0,4.2
